record_type,review_status,review_decision,corrected_text,reviewer_notes,source_page,source_order,key,confidence,warnings,raw_text
"entry","pending","","","","279","6692","Wark takaia","medium","parent_candidate_requires_review","Wark takaia (v) – to work / trabajar"
"entry","pending","","","","279","6693","Asla wark takaia","medium","parent_candidate_requires_review","Asla wark takaia (v) – to work unitedly together, to work in harmony together, to cooperate / trabajar\nunidos, trabajar en armonía juntos, colaborar, cooperar"
"entry","pending","","","","279","6694","Wark tatakra","medium","parent_candidate_requires_review","Wark tatakra (n-agent/s-agente) – worker / trabajador"
"entry","pending","","","","279","6695","Dâkaia warkka tatakra","medium","parent_candidate_requires_review","Dâkaia warkka tatakra (n-agent/s-agente) –harvest worker / trabajador de la cosecha\n(Ex/Ej(lfb78): Jehova ra puram suns dâkaia warkka tatakra nani kau blîkbia dukiara – Pray to Jehovah to\nsend more harvest workers / Oren a Jehová para que envíe más trabajadores de la cosecha)"
"entry","pending","","","","279","6696","Wark tatakra lankira","medium","parent_candidate_requires_review","Wark tatakra lankira – experienced worker, skilled worker / trabajador experimentado,\ntrabajador calificado"
"entry","pending","","","","279","6697","Wark tara","medium","parent_candidate_requires_review","Wark tara (n/s) – big job, big assignment / gran trabajo, gran tarea"
"entry","pending","","","","279","6698","Wark uplika","medium","parent_candidate_requires_review","Wark uplika (n/s) – laborer, employee, worker / trabajador, empleado"
"entry","pending","","","","279","6700","Warwra","medium","parent_candidate_requires_review","Warwra (Warha-db-Jirimaya 17:9) (adj,n/s) – crooked, twisted / torcido, retorcido"
"entry","pending","","","","279","6702","Kaiki was","medium","parent_candidate_requires_review","Kaiki was – Goodbye (to someone who is leaving) / Adiós (a alguien que se va)\n(Lit: Go carefully / Ve con cuidado)"
"entry","pending","","","","279","6704","Wasi sirpi","medium","parent_candidate_requires_review","Wasi sirpi – small shrimp, seabob / camarones pequeños, chacalín"
"entry","pending","","","","279","6705","Wasi tara","medium","parent_candidate_requires_review","Wasi tara (n/s) – lobster / langosta"
"entry","pending","","","","279","6707","Watauaika","medium","parent_candidate_requires_review","Watauaika (n/s) (dict&dictu) – that which causes wrong, sin, or evil / lo que causa mal, pecado o maldad"
"entry","pending","","","","279","6708","Watauaikas","medium","parent_candidate_requires_review","Watauaikas (watauankas?) (dict&dictu) – incapable of sin, perfect / incapaz de pecar, perfecto"
"entry","pending","","","","279","6709","Watauaikira","medium","parent_candidate_requires_review","Watauaikira (watauankira?) (dict&dictu) – capable of sin, imperfect / capaz de pecar, imperfecto"
"entry","pending","","","","279","6710","Watawikira","medium","parent_candidate_requires_review","Watawikira (a/t: Watauikira) (adj) – wicked, evil, sinful, bad, rude / malvado, pecaminoso, malo, grosero\n(Ex/Ej(db-Lawana Nani 92:7):upla watauikira – wicked person / persona malvada)"
"entry","pending","","","","279","6711","Watauan","medium","parent_candidate_requires_review","Watauan (a/t: Watawan) (n/s) – badness, evil, sin, trespass / maldad, pecado, transgresión\n(Construct: Watauanka,Watawanka)"
"entry","pending","","","","279","6712","Watauan lâka","medium","parent_candidate_requires_review","Watauan lâka (n/s) – evil way, wicked way, wickedness / mal camino, maldad\n(Ex/Ej(bh82): watauan lȃka ra iwisa – live in an evil way, live in a wicked way / vive de una manera malvada)\n(Ex/Ej(mwb-02/20): Jehova watawan lâka ba ban kaia ra swibia apia – Jehovah will not tolerate wickedness\nforever / Jehová no tolerará la maldad para siempre)"
"entry","pending","","","","279","6713","Wataui","medium","parent_candidate_requires_review","Wataui (a/t: Watawi) (adj) – evil, bad, unjust / malvado, malo, injusto"
"entry","pending","","","","279","6714","Wataui ba","medium","parent_candidate_requires_review","Wataui (a/t: Watawi) ba (n/s) – evil person, wicked person, bad person / persona malvada, malvada, mala\npersona\n(Note/Nota: person is implied / persona está implicado)\n(Ex/Ej(db-Lawana Nani 37:10):Kau piua wiria man (baman), bara watawi ba âpu kabia – Only a little more time, and the\nwicked will not be / Solo un poco más de tiempo, y el malvado no será)"
"entry","pending","","","","279","6715","Wataui lâka","medium","parent_candidate_requires_review","Wataui (a/t: Watawi) lâka (n/s) – evil way, bad way, injustice / mal camino, injusticia\n(Construct: ______; Watauikam lâka; Watauikalâka)"
"entry","pending","","","","279","6716","Watla","low","missing_spanish_translation_separator","Watla– (construct of/de: Utla)"
"entry","pending","","","","279","6718","Batana laya watla","medium","parent_candidate_requires_review","Batana laya watla (n/s) – oil jar / tarro de aceite\n(Ex/Ej(lfb48): Ai plawarka bara batana laya watla ba imhti takras kan – Her flour and oil jars did not become empty / Sus\nfrascos de harina y aceite no se vaciaron)"
"entry","pending","","","","280","6719","Lî watla","medium","parent_candidate_requires_review","Lî watla (n/s) – water container, water jar / contenedor de agua, jarra de agua"
"entry","pending","","","","280","6720","Plawarka watla","medium","parent_candidate_requires_review","Plawarka watla (n/s) – flour jar / tarro de harina"
"entry","pending","","","","280","6722","Watlika ra","medium","parent_candidate_requires_review","Watlika ra (a/t: Watlikara) – in place of, instead of / en lugar de\n(Ex/Ej(mwb-11/18): Dîamuni Judas watlikara upla wala mangkan, kuna apastil kasak pruan nani ra lika apia? – Why was\nanother person appointed in place of Judas, whereas not in (the case of) the death of faithful apostles? / ¿Por qué se\ndesignó a otra persona en lugar de Judas, mientras que no (en el caso de) la muerte de los apóstoles fieles?)"
"entry","pending","","","","280","6725","Wauhi atkaia","medium","parent_candidate_requires_review","Wauhi atkaia (v) – to sell / vender"
"entry","pending","","","","280","6726","Wauhi âiatkra","medium","parent_candidate_requires_review","Wauhi âiatkra (n-agent/s-agente) – merchant, seller, buyer / comerciante, vendedor, comprador"
"entry","pending","","","","280","6728","Wauhkataya karban","medium","parent_candidate_requires_review","Wauhkataya karban (n/s) – scroll / rollo, manuscrito"
"entry","pending","","","","280","6729","Wauhtaya sirpi","medium","parent_candidate_requires_review","Wauhtaya sirpi (n/s) – tract, contact card / tratado, tarjeta de contacto\n(Construct: Wauhkataya sirpi)\n(Note/Nota: The Spanish word Tratado is often used for tract / La palabra en español Tratado se usa a menudo)\njw.org ra dimaia wauhkataya sirpi (a/t: jw.org wauhkataya sirpi) – jw.org contact card / jw.org tarjeta\nde contacto (See also/ Ver también: Wan Baibil stadika dukiara wauhkataya sirpi)"
"entry","pending","","","","280","6730","Wauhtaya tara","medium","parent_candidate_requires_review","Wauhtaya tara (n/s) – brochure / folleto\n(Construct: Wauhkataya tara)"
"entry","pending","","","","280","6741","Apia wiaia","medium","parent_candidate_requires_review","Apia wiaia (v) – to say no, to decline, to refuse, to deny / decir no, rechazar, negar"
"entry","pending","","","","280","6742","Âu wiaia","medium","parent_candidate_requires_review","Âu wiaia (v) – to say yes, to confirm, to agree / decir sí, confirmar, aceptar"
"entry","pending","","","","281","6743","Bîla pain wiaia","medium","parent_candidate_requires_review","Bîla pain (nani) wiaia (tkl) (v) – to commend, to congratulate, to praise, to say good words / encomiar, felicitar,\nelogiar, decir buenas palabras (See also/ Ver también: Lilia bîla yabaia)"
"entry","pending","","","","281","6744","Kli wiaia","medium","parent_candidate_requires_review","Kli wiaia (v) – to say again, to repeat / decir de nuevo, repetir"
"entry","pending","","","","281","6745","Lahtubi wiaia","medium","parent_candidate_requires_review","Lahtubi wiaia (v) – to curse someone / maldecir a alguien"
"entry","pending","","","","281","6746","Lahtubi win","medium","parent_candidate_requires_review","Lahtubi win (v-3p-past/pasado) – he cursed / el maldijo"
"entry","pending","","","","281","6747","Lakula wiaia","medium","parent_candidate_requires_review","Lakula wiaia (v) – to greet, to say a greeting / saludar, decir un saludo"
"entry","pending","","","","281","6748","Wi","medium","parent_candidate_requires_review","Wi (v-present participle of / participio presente de: Wiaia) – saying, telling / diciendo"
"entry","pending","","","","281","6749","Wi ba kat","medium","parent_candidate_requires_review","Wi ba kat – according to (the) saying / según (el) dicho\n(Ex/Ej: Baibil wi ba kat, ... – According to (what the) Bible is saying, ... / Según (lo que dice la Biblia), ...)"
"entry","pending","","","","281","6750","Wiaia want kaia","medium","parent_candidate_requires_review","Wiaia want kaia (v) – to be meaning to say, to be trying to say / estar queriendo decir, estar tratando de decir\n(See also/ Ver también: Tanka ba sika & Wibia kaka)\n(Ex/Ej: Wiaia want sa – Is meaning to say / Es decir; Wiaia want kan – Meant to say / Quise decir;Naha wiaia want sa... –\nThis means to say... / Esto significa decir...)"
"entry","pending","","","","281","6751","Wiaia sip sa","medium","parent_candidate_requires_review","Wiaia sip sa (v) – is possible to say, can be said / es posible decir, se puede decir"
"entry","pending","","","","281","6752","Wibia kaka","medium","parent_candidate_requires_review","Wibia kaka – what we are trying to say... / lo que intentamos decir..."
"entry","pending","","","","281","6753","Wibia sa kaka","medium","parent_candidate_requires_review","Wibia sa kaka – that is to say…, as if to say... / es decir..., como decir..."
"entry","pending","","","","281","6754","Wibia kra","medium","parent_candidate_requires_review","Wibia kra (v) – might say / podría decir"
"entry","pending","","","","281","6755","Win","medium","parent_candidate_requires_review","Win (v-3p-past/pasado) – said, told / dijo"
"entry","pending","","","","281","6756","Wan win sa...","medium","parent_candidate_requires_review","Wan win sa... (mwb-12/18 pg 5) – we are told... / nos dijeron..."
"entry","pending","","","","281","6757","Wiri","medium","parent_candidate_requires_review","Wiri (a/t: Wîri) (v-1p-past/pasado) – I said, I told / Yo dige, Yo conté"
"entry","pending","","","","281","6758","Wis","medium","parent_candidate_requires_review","Wis (v-imp) – tell, say / di, diga, digan"
"entry","pending","","","","281","6759","Ai wis","medium","parent_candidate_requires_review","Ai wis (v-imp) – tell me / dime, digame, diganme"
"entry","pending","","","","281","6760","Wisa","medium","parent_candidate_requires_review","Wisa (v-3p-past/pasado of/de: Wiaia) – tells, says / dice\nrd er\n(Note/Nota: Wisa isalso the 3 person Present II tense of Waia/ Wisa es también la 3 persona del tiempo Presente II de\nWaia)"
"entry","pending","","","","281","6761","Wisi","medium","parent_candidate_requires_review","Wisi (v-present participle of / participio presente de: Wiaia) – telling, saying / diciendo"
"entry","pending","","","","281","6762","Yukukras wiaia","medium","parent_candidate_requires_review","Yukukras wiaia (lv25) (v) – to say without hiding, to say honestly, to say openly / decir sin esconder, decir\nhonestamente, decir abiertamente"
"entry","pending","","","","281","6764","Wih aisaia","medium","parent_candidate_requires_review","Wih aisaia (v) – to go to speak with, to go to talk to / ir a hablar con"
"entry","pending","","","","281","6765","Wih kaikaia","medium","parent_candidate_requires_review","Wih kaikaia (v) – to go to see, to go to visit / ir a ver, ir a visitar\n(Note/Nota: Sometimes informally, Kaikaia waiaand also Visit munaia are used to say this also. / A veces informalmente,\nKaikaia waia y tambiénVisit munaia se usan para decir esto también.)\n(Ex/Ej(my84): insal kum Meri ra wih kaikan – an angel visited Mary / un ángel visitó a María)"
"entry","pending","","","","281","6766","Kli wih kaikaia","medium","parent_candidate_requires_review","Kli wih kaikaia (v) – to make a return visit (on someone in the ministry) / hacer una revisita (a alguien en\nel ministerio\n(Ex/Ej(mwb): Kli wih kaikma taim, naha sip sma daukaia: ... When you return to visit, you are able to do this: ... /\nCuando vuelva a visitar, podrá hacer esto: ... )\n(Ex/Ej(mwb-05/20): Yawan nahki nu sa kristian waitna ai maritka wal ridi takan upla ra kli wih kaikaia dukiara? –\nHow do we know that the Christian man prepared with his wife in order to visit again (make the return visit)? /\n¿Cómo sabemos que el cristiano se preparó con su esposa para volver a visitar (hacer la revisita)?)"
"entry","pending","","","","281","6767","Kli wih kaikanka","medium","parent_candidate_requires_review","Kli wih kaikanka (n/s) – return visit / revisita\n(Note/Nota: This refers to the visit itself and not the person we visit. The person who the return visit is\nmade on is called: Wih kaiki uplika / Esto se refiere a la visita en sí y no a la persona que visitamos. La\npersona a quien se hace la revisita se llama: Wih kaiki uplika)\n(Ex/Ej: Kli wih kaikanka wala – next return visit / próxima revisita)"
